Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7, Channel 8
0.000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.282648000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0
2.282732000000000, 1, 1, 0, 0, 0, 0, 0, 0, 0
2.283989000000000, 1, 1, 1, 0, 0, 0, 0, 0, 0
2.288217000000000, 1, 1, 1, 0, 0, 0, 0, 0, 1
2.288388000000000, 1, 1, 1, 1, 0, 0, 0, 0, 1
2.288539000000000, 1, 1, 1, 1, 1, 0, 0, 0, 1
2.288811000000000, 1, 1, 1, 1, 1, 1, 0, 0, 1
2.291658000000000, 1, 1, 1, 1, 1, 1, 1, 0, 1
2.297265000000000, 1, 1, 1, 1, 1, 1, 1, 1, 1
2.568906000000000, 0, 1, 1, 1, 1, 1, 1, 1, 1
2.570158000000000, 0, 0, 1, 1, 1, 1, 1, 1, 1
2.570681000000000, 0, 0, 0, 1, 1, 1, 1, 1, 1
2.573309000000000, 0, 0, 0, 1, 1, 1, 1, 1, 0
2.573665000000000, 0, 0, 0, 0, 1, 1, 1, 1, 0
2.573974000000000, 0, 0, 0, 0, 0, 1, 1, 1, 0
2.575618000000000, 0, 0, 0, 0, 0, 0, 1, 1, 0
2.578616000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
2.584354000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.284101000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0
3.284185000000000, 1, 1, 0, 0, 0, 0, 0, 0, 0
3.285357000000000, 1, 1, 1, 0, 0, 0, 0, 0, 0
3.289670000000000, 1, 1, 1, 0, 0, 0, 0, 0, 1
3.289841000000000, 1, 1, 1, 1, 0, 0, 0, 0, 1
3.289992000000000, 1, 1, 1, 1, 1, 0, 0, 0, 1
3.290264000000000, 1, 1, 1, 1, 1, 1, 0, 0, 1
3.293112000000000, 1, 1, 1, 1, 1, 1, 1, 0, 1
3.298718000000000, 1, 1, 1, 1, 1, 1, 1, 1, 1
3.570359000000000, 0, 1, 1, 1, 1, 1, 1, 1, 1
3.571606000000000, 0, 0, 1, 1, 1, 1, 1, 1, 1
3.572052000000000, 0, 0, 0, 1, 1, 1, 1, 1, 1
3.574747000000000, 0, 0, 0, 1, 1, 1, 1, 1, 0
3.575123000000000, 0, 0, 0, 0, 1, 1, 1, 1, 0
3.575428000000000, 0, 0, 0, 0, 0, 1, 1, 1, 0
3.577079000000000, 0, 0, 0, 0, 0, 0, 1, 1, 0
3.580062000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
3.585806000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.285553999999999, 0, 1, 0, 0, 0, 0, 0, 0, 0
4.285639000000000, 1, 1, 0, 0, 0, 0, 0, 0, 0
4.286811000000000, 1, 1, 1, 0, 0, 0, 0, 0, 0
4.291124000000000, 1, 1, 1, 0, 0, 0, 0, 0, 1
4.291295000000000, 1, 1, 1, 1, 0, 0, 0, 0, 1
4.291360000000000, 1, 1, 1, 1, 1, 0, 0, 0, 1
4.291717999999999, 1, 1, 1, 1, 1, 1, 0, 0, 1
4.294565000000000, 1, 1, 1, 1, 1, 1, 1, 0, 1
4.300172000000000, 1, 1, 1, 1, 1, 1, 1, 1, 1
4.571809000000000, 0, 1, 1, 1, 1, 1, 1, 1, 1
4.573056999999999, 0, 0, 1, 1, 1, 1, 1, 1, 1
4.573507999999999, 0, 0, 0, 1, 1, 1, 1, 1, 1
4.576186000000000, 0, 0, 0, 1, 1, 1, 1, 1, 0
4.576578000000000, 0, 0, 0, 0, 1, 1, 1, 1, 0
4.576795000000000, 0, 0, 0, 0, 0, 1, 1, 1, 0
4.578517000000000, 0, 0, 0, 0, 0, 0, 1, 1, 0
4.581510000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
4.587266000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.287007000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0
5.287091999999999, 1, 1, 0, 0, 0, 0, 0, 0, 0
5.288349999999999, 1, 1, 1, 0, 0, 0, 0, 0, 0
5.292577000000000, 1, 1, 1, 0, 0, 0, 0, 0, 1
5.292748000000000, 1, 1, 1, 1, 0, 0, 0, 0, 1
5.292813000000000, 1, 1, 1, 1, 1, 0, 0, 0, 1
5.293171000000000, 1, 1, 1, 1, 1, 1, 0, 0, 1
5.295776000000000, 1, 1, 1, 1, 1, 1, 1, 0, 1
5.301625000000000, 1, 1, 1, 1, 1, 1, 1, 1, 1
5.573262000000000, 0, 1, 1, 1, 1, 1, 1, 1, 1
5.574516000000000, 0, 0, 1, 1, 1, 1, 1, 1, 1
5.575050999999999, 0, 0, 0, 1, 1, 1, 1, 1, 1
5.577649999999999, 0, 0, 0, 1, 1, 1, 1, 1, 0
5.578023000000000, 0, 0, 0, 0, 1, 1, 1, 1, 0
5.578240000000000, 0, 0, 0, 0, 0, 1, 1, 1, 0
5.579968000000000, 0, 0, 0, 0, 0, 0, 1, 1, 0
5.582718000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
5.588730000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
26.290316999999998, 0, 1, 0, 0, 0, 0, 0, 0, 0
26.290400999999999, 1, 1, 0, 0, 0, 0, 0, 0, 0
26.291657999999998, 1, 1, 1, 0, 0, 0, 0, 0, 0
26.295885999999999, 1, 1, 1, 0, 0, 0, 0, 0, 1
26.296056000000000, 1, 1, 1, 1, 0, 0, 0, 0, 1
26.296208000000000, 1, 1, 1, 1, 1, 0, 0, 0, 1
26.296567999999997, 1, 1, 1, 1, 1, 1, 0, 0, 1
26.299327999999999, 1, 1, 1, 1, 1, 1, 1, 0, 1
26.304933999999999, 1, 1, 1, 1, 1, 1, 1, 1, 1
26.576564999999999, 0, 1, 1, 1, 1, 1, 1, 1, 1
26.577817000000000, 0, 0, 1, 1, 1, 1, 1, 1, 1
26.578343999999998, 0, 0, 0, 1, 1, 1, 1, 1, 1
26.580963999999998, 0, 0, 0, 1, 1, 1, 1, 1, 0
26.581319999999998, 0, 0, 0, 0, 1, 1, 1, 1, 0
26.581630999999998, 0, 0, 0, 0, 0, 1, 1, 1, 0
26.583375000000000, 0, 0, 0, 0, 0, 0, 1, 1, 0
26.586264000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
