Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7, Channel 8
0.000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.021719000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0
5.027279000000000, 0, 1, 0, 0, 0, 0, 0, 0, 1
5.309265000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
5.312408000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.028731000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
6.044370000000000, 0, 0, 0, 0, 0, 0, 1, 0, 1
6.313850000000000, 0, 0, 0, 0, 0, 0, 1, 0, 0
6.331384000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.030183000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
7.147658000000000, 0, 0, 0, 0, 1, 0, 0, 0, 1
7.315290999999999, 0, 0, 0, 0, 1, 0, 0, 0, 0
7.433152000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.031634000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
8.316748000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.415331000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0
8.701558000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.033085999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
9.043790999999999, 0, 0, 0, 0, 0, 0, 0, 1, 1
9.318185000000000, 0, 0, 0, 0, 0, 0, 0, 1, 0
9.330968000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
10.034538000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
10.319633999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
11.035990000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
11.321092000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
12.033044000000000, 0, 0, 1, 0, 0, 0, 0, 0, 0
12.037440999999999, 0, 0, 1, 0, 0, 0, 0, 0, 1
12.319785000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
12.322554000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
13.038893000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
13.039064999999999, 0, 0, 0, 1, 0, 0, 0, 0, 1
13.045205999999999, 0, 0, 0, 1, 0, 1, 0, 0, 1
13.324000000000000, 0, 0, 0, 1, 0, 1, 0, 0, 0
13.324404999999999, 0, 0, 0, 0, 0, 1, 0, 0, 0
13.332075000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
14.034867999999999, 0, 1, 0, 0, 0, 0, 0, 0, 0
14.040344999999999, 0, 1, 0, 0, 0, 0, 0, 0, 1
14.322419000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
14.325446999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
15.041796999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
15.326915000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
16.043247999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
16.059245000000001, 0, 0, 0, 0, 0, 0, 1, 0, 1
16.257991000000001, 0, 0, 0, 0, 1, 0, 1, 0, 1
16.328368999999999, 0, 0, 0, 0, 1, 0, 1, 0, 0
16.346250999999999, 0, 0, 0, 0, 1, 0, 0, 0, 0
16.543478000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
17.044699999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
17.329815000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
18.046151999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
18.153345999999999, 1, 0, 0, 0, 0, 0, 0, 0, 1
18.331258999999999, 1, 0, 0, 0, 0, 0, 0, 0, 0
18.439568999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
19.047604000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
19.332716999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
20.049056000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
20.334182999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
21.050507000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
21.335622000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
22.047647999999999, 0, 0, 1, 0, 0, 0, 0, 0, 0
22.051959000000000, 0, 0, 1, 0, 0, 0, 0, 0, 1
22.062664999999999, 0, 0, 1, 0, 0, 0, 0, 1, 1
22.248480000000001, 0, 0, 1, 0, 0, 1, 0, 1, 1
22.334394000000000, 0, 0, 0, 0, 0, 1, 0, 1, 1
22.337073999999998, 0, 0, 0, 0, 0, 1, 0, 1, 0
22.349843000000000, 0, 0, 0, 0, 0, 1, 0, 0, 0
22.535353999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.047934999999999, 0, 1, 0, 0, 0, 0, 0, 0, 0
23.053411000000001, 0, 1, 0, 0, 0, 0, 0, 0, 1
23.079425999999998, 0, 1, 0, 1, 0, 0, 0, 0, 1
23.216801000000000, 0, 0, 0, 1, 0, 0, 0, 0, 1
23.338524000000000, 0, 0, 0, 1, 0, 0, 0, 0, 0
23.364774999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.054862999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
24.339973000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.056314999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
25.341435000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
26.057766999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
26.057831000000000, 0, 0, 0, 0, 1, 0, 0, 0, 1
26.073761999999999, 0, 0, 0, 0, 1, 0, 1, 0, 1
26.215919000000000, 0, 0, 0, 0, 1, 0, 0, 0, 1
26.341387999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
26.342887999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
27.059217999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
27.344339999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
28.055015999999998, 1, 0, 0, 0, 0, 0, 0, 0, 0
28.060669999999998, 1, 0, 0, 0, 0, 0, 0, 0, 1
28.312435999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
28.345782000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
29.062121999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
29.347234000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
30.063573999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
30.348690999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
31.065026000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
31.166041000000000, 0, 0, 0, 0, 0, 1, 0, 0, 1
31.206492999999998, 0, 1, 0, 0, 0, 1, 0, 0, 1
31.350144000000000, 0, 1, 0, 0, 0, 1, 0, 0, 0
31.447001999999998, 0, 1, 1, 0, 0, 1, 0, 0, 0
31.452914000000000, 0, 1, 1, 0, 0, 0, 0, 0, 0
31.494043999999999, 0, 0, 1, 0, 0, 0, 0, 0, 0
31.715358999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
32.066476999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
32.351596000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
33.067928999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
33.353038999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
34.069381000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
34.069640000000000, 0, 0, 0, 1, 0, 0, 0, 0, 1
34.203797000000002, 0, 0, 0, 1, 1, 0, 0, 0, 1
34.351661999999997, 0, 0, 0, 0, 1, 0, 0, 0, 1
34.354484999999997, 0, 0, 0, 0, 1, 0, 0, 0, 0
34.489301999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
35.070833000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
35.081538000000002, 0, 0, 0, 0, 0, 0, 0, 1, 1
35.086827999999997, 0, 0, 0, 0, 0, 0, 1, 1, 1
35.353451000000000, 0, 0, 0, 0, 0, 0, 1, 0, 1
35.355930000000001, 0, 0, 0, 0, 0, 0, 1, 0, 0
35.373832000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
36.072283999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
36.357388999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
37.073735999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
37.358843000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
38.069533999999997, 1, 0, 0, 0, 0, 0, 0, 0, 0
38.075187999999997, 1, 0, 0, 0, 0, 0, 0, 0, 1
38.355753999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
38.360295999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
39.076639000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
39.361748999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
40.072614999999999, 0, 1, 0, 0, 0, 0, 0, 0, 0
40.078091999999998, 0, 1, 0, 0, 0, 0, 0, 0, 1
40.084491999999997, 0, 1, 0, 0, 0, 1, 0, 0, 1
40.272731000000000, 0, 1, 0, 0, 0, 0, 0, 0, 1
40.360171999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
40.363185000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
41.075144999999999, 0, 0, 1, 0, 0, 0, 0, 0, 0
41.079543000000001, 0, 0, 1, 0, 0, 0, 0, 0, 1
41.361892999999995, 0, 0, 0, 0, 0, 0, 0, 0, 1
41.364647999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
42.080995000000001, 0, 0, 0, 0, 0, 0, 0, 0, 1
42.366096999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
43.082445999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
43.082512000000001, 0, 0, 0, 0, 1, 0, 0, 0, 1
43.367557999999995, 0, 0, 0, 0, 1, 0, 0, 0, 0
43.368012999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
44.083897999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
44.369001999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
45.085349999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
45.085608999999998, 0, 0, 0, 1, 0, 0, 0, 0, 1
45.101344999999995, 0, 0, 0, 1, 0, 0, 1, 0, 1
45.370460999999999, 0, 0, 0, 1, 0, 0, 1, 0, 0
45.370964999999998, 0, 0, 0, 0, 0, 0, 1, 0, 0
45.388345000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
46.086801999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
46.371910000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
47.088252999999995, 0, 0, 0, 0, 0, 0, 0, 0, 1
47.098959000000001, 0, 0, 0, 0, 0, 0, 0, 1, 1
47.373362999999998, 0, 0, 0, 0, 0, 0, 0, 1, 0
47.386133999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
48.089704999999995, 0, 0, 0, 0, 0, 0, 0, 0, 1
48.346776999999996, 1, 0, 0, 0, 0, 0, 0, 0, 1
48.374822999999999, 1, 0, 0, 0, 0, 0, 0, 0, 0
48.632999999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
49.091156999999995, 0, 0, 0, 0, 0, 0, 0, 0, 1
49.097470999999999, 0, 0, 0, 0, 0, 1, 0, 0, 1
49.237851999999997, 0, 1, 0, 0, 0, 1, 0, 0, 1
49.376269000000001, 0, 1, 0, 0, 0, 1, 0, 0, 0
49.384335999999998, 0, 1, 0, 0, 0, 0, 0, 0, 0
49.525407999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
50.092608999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
50.377714999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
51.089749999999995, 0, 0, 1, 0, 0, 0, 0, 0, 0
51.094059999999999, 0, 0, 1, 0, 0, 0, 0, 0, 1
51.376501999999995, 0, 0, 0, 0, 0, 0, 0, 0, 1
51.379166999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
52.095511999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
52.095576999999999, 0, 0, 0, 0, 1, 0, 0, 0, 1
52.376171999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
52.380617999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
53.096964000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
53.382083999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
54.098416000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
54.383530999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
55.099868000000001, 0, 0, 0, 0, 0, 0, 0, 0, 1
55.115863999999995, 0, 0, 0, 0, 0, 0, 1, 0, 1
55.318253999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
55.384978999999994, 0, 0, 0, 0, 0, 0, 0, 0, 0
56.101318999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
56.101492999999998, 0, 0, 0, 1, 0, 0, 0, 0, 1
56.386426000000000, 0, 0, 0, 1, 0, 0, 0, 0, 0
56.386843999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
57.102770999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
57.387888999999994, 0, 0, 0, 0, 0, 0, 0, 0, 0
58.104222999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
58.110623999999994, 0, 0, 0, 0, 0, 1, 0, 0, 1
58.222566000000000, 1, 0, 0, 0, 0, 1, 0, 0, 1
58.369822999999997, 1, 1, 0, 0, 0, 1, 0, 0, 1
58.389340999999995, 1, 1, 0, 0, 0, 1, 0, 0, 0
58.397494999999999, 1, 1, 0, 0, 0, 0, 0, 0, 0
58.441824999999994, 0, 1, 0, 0, 0, 0, 0, 0, 0
58.586375999999994, 0, 0, 0, 0, 0, 0, 0, 0, 0
59.105674999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
59.390792999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
60.107125999999994, 0, 0, 0, 0, 0, 0, 0, 0, 1
60.117832999999997, 0, 0, 0, 0, 0, 0, 0, 1, 1
60.322156999999997, 0, 0, 1, 0, 0, 0, 0, 1, 1
60.376517999999997, 0, 0, 1, 0, 1, 0, 0, 1, 1
60.392238999999996, 0, 0, 1, 0, 1, 0, 0, 1, 0
60.405014999999999, 0, 0, 1, 0, 1, 0, 0, 0, 0
60.548323999999994, 0, 0, 0, 0, 1, 0, 0, 0, 0
60.662022000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
61.108577999999994, 0, 0, 0, 0, 0, 0, 0, 0, 1
61.393695999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
