Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 1, 0, 0, 0, 0, 1, 1, 0
0.118995000000000, 1, 0, 0, 0, 0, 1, 0, 0
0.508913000000000, 1, 1, 0, 0, 0, 1, 0, 0
1.056267000000000, 0, 1, 0, 0, 0, 1, 0, 0
1.136302000000000, 0, 1, 0, 0, 0, 0, 0, 0
1.838334000000000, 0, 1, 0, 0, 1, 0, 0, 0
2.509750000000000, 0, 1, 0, 1, 1, 0, 0, 0
2.517352000000000, 0, 1, 1, 1, 1, 0, 0, 0
3.292349000000000, 0, 1, 1, 1, 1, 0, 0, 1
5.210037000000000, 0, 0, 1, 1, 1, 0, 0, 1
6.741206999999999, 0, 0, 1, 0, 1, 0, 0, 1
6.777104000000000, 0, 0, 0, 0, 1, 0, 0, 1
6.924867000000000, 0, 0, 0, 0, 1, 0, 0, 0
6.969576999999999, 0, 0, 0, 0, 0, 0, 0, 0
6.974647999999999, 0, 0, 0, 0, 0, 0, 1, 0
7.749931999999999, 0, 0, 0, 0, 0, 1, 1, 0
8.454283999999999, 1, 0, 0, 0, 0, 1, 1, 0
10.813989999999999, 1, 0, 0, 0, 0, 1, 0, 0
11.508542000000000, 1, 1, 0, 0, 0, 1, 0, 0
12.325199999999999, 1, 1, 0, 0, 0, 0, 0, 0
12.762820999999999, 0, 1, 0, 0, 0, 0, 0, 0
13.739115000000000, 0, 1, 0, 0, 1, 0, 0, 0
13.761830000000000, 0, 1, 1, 0, 1, 0, 0, 0
14.257638000000000, 0, 1, 1, 1, 1, 0, 0, 0
16.332277999999999, 0, 1, 1, 1, 1, 0, 0, 1
16.458950999999999, 0, 0, 1, 1, 1, 0, 0, 1
17.860855000000001, 0, 0, 1, 1, 1, 0, 1, 1
18.083804999999998, 0, 0, 0, 1, 1, 0, 1, 1
18.361860999999998, 0, 0, 0, 0, 1, 0, 1, 1
18.752396999999998, 0, 0, 0, 0, 1, 1, 1, 1
18.928504999999998, 0, 0, 0, 0, 0, 1, 1, 1
19.903286999999999, 0, 0, 0, 0, 0, 1, 1, 0
19.985327999999999, 1, 0, 0, 0, 0, 1, 1, 0
21.700070999999998, 1, 0, 0, 0, 0, 1, 0, 0
23.007971999999999, 1, 1, 0, 0, 0, 1, 0, 0
23.138935000000000, 1, 1, 0, 0, 0, 0, 0, 0
24.181318999999998, 0, 1, 0, 0, 0, 0, 0, 0
25.123179000000000, 0, 1, 1, 0, 0, 0, 0, 0
25.459302999999998, 0, 1, 1, 0, 1, 0, 0, 0
25.878608999999997, 0, 1, 1, 1, 1, 0, 0, 0
27.961409000000000, 0, 0, 1, 1, 1, 0, 0, 0
28.554302999999997, 0, 0, 1, 1, 1, 0, 1, 0
29.247866999999999, 0, 0, 1, 1, 1, 0, 1, 1
29.443235999999999, 0, 0, 0, 1, 1, 0, 1, 1
29.567910999999999, 0, 0, 0, 1, 1, 1, 1, 1
30.171146999999998, 0, 0, 0, 0, 1, 1, 1, 1
30.344683000000000, 0, 0, 0, 0, 0, 1, 1, 1
31.458295000000000, 1, 0, 0, 0, 0, 1, 1, 1
32.394494000000002, 1, 0, 0, 0, 0, 1, 0, 1
32.880170999999997, 1, 0, 0, 0, 0, 1, 0, 0
34.142002999999995, 1, 0, 0, 0, 0, 0, 0, 0
34.259470999999998, 1, 1, 0, 0, 0, 0, 0, 0
35.768751000000002, 0, 1, 0, 0, 0, 0, 0, 0
36.248342999999998, 0, 1, 1, 0, 0, 0, 0, 0
36.814233999999999, 0, 1, 1, 0, 1, 0, 0, 0
37.939594999999997, 0, 1, 1, 1, 1, 0, 0, 0
38.958112999999997, 0, 0, 1, 1, 1, 0, 0, 0
39.505848000000000, 0, 0, 1, 1, 1, 0, 1, 0
40.333258000000001, 0, 0, 0, 1, 1, 0, 1, 0
40.818176000000001, 0, 0, 0, 1, 1, 1, 1, 0
41.944403000000001, 0, 0, 0, 1, 0, 1, 1, 0
42.101087000000000, 0, 0, 0, 1, 0, 1, 1, 1
42.170992999999996, 0, 0, 0, 0, 0, 1, 1, 1
43.219845999999997, 1, 0, 0, 0, 0, 1, 1, 1
43.343237999999999, 1, 0, 0, 0, 0, 1, 0, 1
45.257337000000000, 1, 1, 0, 0, 0, 1, 0, 1
45.390524999999997, 1, 1, 0, 0, 0, 0, 0, 1
45.608646000000000, 1, 1, 0, 0, 0, 0, 0, 0
47.079177999999999, 1, 1, 1, 0, 0, 0, 0, 0
47.587671000000000, 0, 1, 1, 0, 0, 0, 0, 0
48.714303000000001, 0, 1, 1, 0, 1, 0, 0, 0
49.938269999999996, 0, 1, 1, 1, 1, 0, 0, 0
50.210946999999997, 0, 0, 1, 1, 1, 0, 0, 0
50.391652999999998, 0, 0, 1, 1, 1, 0, 1, 0
51.340800999999999, 0, 0, 0, 1, 1, 0, 1, 0
52.068867999999995, 0, 0, 0, 1, 1, 1, 1, 0
53.843142999999998, 0, 0, 0, 1, 0, 1, 1, 0
54.166633999999995, 0, 0, 0, 1, 0, 1, 0, 0
54.232590999999999, 0, 0, 0, 0, 0, 1, 0, 0
54.830192999999994, 0, 0, 0, 0, 0, 1, 0, 1
55.096821999999996, 1, 0, 0, 0, 0, 1, 0, 1
56.644237999999994, 1, 0, 0, 0, 0, 0, 0, 1
56.760813999999996, 1, 1, 0, 0, 0, 0, 0, 1
58.381176999999994, 1, 1, 1, 0, 0, 0, 0, 1
58.463600000000000, 1, 1, 1, 0, 0, 0, 0, 0
59.465458999999996, 0, 1, 1, 0, 0, 0, 0, 0
60.553759999999997, 0, 1, 1, 0, 1, 0, 0, 0
60.955469000000001, 0, 1, 1, 0, 1, 0, 1, 0
61.714729999999996, 0, 0, 1, 0, 1, 0, 1, 0
61.747400999999996, 0, 0, 1, 1, 1, 0, 1, 0
62.700510999999999, 0, 0, 0, 1, 1, 0, 1, 0
63.008071999999999, 0, 0, 0, 1, 1, 1, 1, 0
64.794587999999990, 0, 0, 0, 1, 1, 1, 0, 0
65.683684999999997, 0, 0, 0, 1, 0, 1, 0, 0
65.850920000000002, 0, 0, 0, 0, 0, 1, 0, 0
66.974057000000002, 1, 0, 0, 0, 0, 1, 0, 0
67.517634999999999, 1, 0, 0, 0, 0, 0, 0, 0
67.868732999999992, 1, 0, 0, 0, 0, 0, 0, 1
68.263767999999999, 1, 1, 0, 0, 0, 0, 0, 1
69.742007999999998, 1, 1, 1, 0, 0, 0, 0, 1
71.282423999999992, 0, 1, 1, 0, 0, 0, 0, 1
71.501136000000002, 0, 1, 1, 0, 0, 0, 0, 0
71.840801999999996, 0, 1, 1, 0, 0, 0, 1, 0
72.210825000000000, 0, 1, 1, 0, 1, 0, 1, 0
73.212654000000001, 0, 0, 1, 0, 1, 0, 1, 0
73.431046999999992, 0, 0, 1, 1, 1, 0, 1, 0
74.004070999999996, 0, 0, 0, 1, 1, 0, 1, 0
74.133613999999994, 0, 0, 0, 1, 1, 1, 1, 0
75.613689999999991, 0, 0, 0, 1, 1, 1, 0, 0
77.159154000000001, 0, 0, 0, 1, 0, 1, 0, 0
77.725966999999997, 0, 0, 0, 0, 0, 1, 0, 0
78.503011000000001, 1, 0, 0, 0, 0, 1, 0, 0
78.707027999999994, 1, 0, 0, 0, 0, 0, 0, 0
79.509721999999996, 1, 1, 0, 0, 0, 0, 0, 0
80.749912999999992, 1, 1, 1, 0, 0, 0, 0, 0
80.969271999999989, 1, 1, 1, 0, 0, 0, 0, 1
82.404589999999999, 1, 1, 1, 0, 0, 0, 1, 1
82.694620000000000, 0, 1, 1, 0, 0, 0, 1, 1
83.684990999999997, 0, 1, 1, 0, 1, 0, 1, 1
84.211838000000000, 0, 0, 1, 0, 1, 0, 1, 1
84.602248000000003, 0, 0, 1, 0, 1, 0, 1, 0
84.835946999999990, 0, 0, 0, 0, 1, 0, 1, 0
85.383150999999998, 0, 0, 0, 0, 1, 1, 1, 0
85.554605999999993, 0, 0, 0, 1, 1, 1, 1, 0
86.048503999999994, 0, 0, 0, 1, 1, 1, 0, 0
88.753194999999991, 0, 0, 0, 1, 0, 1, 0, 0
89.849311000000000, 0, 0, 0, 0, 0, 1, 0, 0
89.956757999999994, 0, 0, 0, 0, 0, 0, 0, 0
89.974148000000000, 1, 0, 0, 0, 0, 0, 0, 0
90.507421999999991, 1, 1, 0, 0, 0, 0, 0, 0
91.639460999999997, 1, 1, 1, 0, 0, 0, 0, 0
92.903545999999992, 1, 1, 1, 0, 0, 0, 1, 0
94.071382000000000, 1, 1, 1, 0, 0, 0, 1, 1
94.341916999999995, 0, 1, 1, 0, 0, 0, 1, 1
95.460909000000001, 0, 0, 1, 0, 0, 0, 1, 1
95.462676999999999, 0, 0, 1, 0, 1, 0, 1, 1
95.901679000000001, 0, 0, 0, 0, 1, 0, 1, 1
96.383279999999999, 0, 0, 0, 0, 1, 1, 1, 1
96.743054000000001, 0, 0, 0, 0, 1, 1, 0, 1
97.678300999999990, 0, 0, 0, 1, 1, 1, 0, 1
97.700836999999993, 0, 0, 0, 1, 1, 1, 0, 0
100.592943999999989, 0, 0, 0, 1, 0, 1, 0, 0
100.707374000000002, 0, 0, 0, 1, 0, 0, 0, 0
101.850180999999992, 1, 0, 0, 1, 0, 0, 0, 0
101.971924000000001, 1, 0, 0, 0, 0, 0, 0, 0
102.011992999999990, 1, 1, 0, 0, 0, 0, 0, 0
102.882345999999998, 1, 1, 1, 0, 0, 0, 0, 0
103.789096999999998, 1, 1, 1, 0, 0, 0, 1, 0
106.157203999999993, 0, 1, 1, 0, 0, 0, 1, 0
106.961708999999999, 0, 0, 1, 0, 0, 0, 1, 0
107.134799999999998, 0, 0, 1, 0, 0, 1, 1, 0
107.141931000000000, 0, 0, 0, 0, 0, 1, 1, 0
