Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 1, 1, 1, 1, 0, 1, 1, 1
0.372030000000000, 1, 1, 1, 1, 0, 0, 1, 1
0.948065000000000, 1, 1, 1, 1, 0, 0, 0, 1
1.821625000000000, 1, 1, 1, 0, 0, 0, 0, 1
1.830352000000000, 1, 1, 1, 0, 1, 0, 0, 1
3.692006000000000, 1, 1, 1, 0, 1, 0, 0, 0
4.683097000000000, 1, 1, 1, 0, 1, 1, 0, 0
5.224080000000000, 1, 1, 1, 0, 1, 1, 1, 0
6.459693000000000, 1, 0, 1, 0, 1, 1, 1, 0
6.568277000000000, 1, 0, 1, 1, 1, 1, 1, 0
6.641075000000000, 0, 0, 1, 1, 1, 1, 1, 0
7.370035000000000, 0, 0, 0, 1, 1, 1, 1, 0
9.491519000000000, 0, 0, 0, 1, 1, 1, 1, 1
10.481228999999999, 0, 1, 0, 1, 1, 1, 1, 1
11.312991000000000, 0, 1, 0, 1, 1, 1, 0, 1
11.423617999999999, 1, 1, 0, 1, 1, 1, 0, 1
11.818805999999999, 1, 1, 1, 1, 1, 1, 0, 1
12.410477000000000, 1, 1, 1, 1, 0, 1, 0, 1
13.805681999999999, 1, 1, 1, 0, 0, 1, 0, 1
14.344353000000000, 1, 1, 1, 0, 0, 0, 0, 1
15.037122000000000, 1, 1, 1, 0, 0, 0, 0, 0
15.651244999999999, 1, 1, 1, 0, 0, 0, 1, 0
16.749624000000001, 1, 1, 1, 0, 1, 0, 1, 0
18.717831000000000, 1, 1, 1, 0, 1, 1, 1, 0
18.797284999999999, 0, 1, 1, 0, 1, 1, 1, 0
18.804734000000000, 0, 1, 1, 1, 1, 1, 1, 0
19.953984999999999, 0, 1, 0, 1, 1, 1, 1, 0
20.525257000000000, 0, 1, 0, 1, 1, 1, 1, 1
20.543391000000000, 0, 0, 0, 1, 1, 1, 1, 1
22.317560000000000, 0, 0, 0, 1, 1, 1, 0, 1
23.349964000000000, 1, 0, 0, 1, 1, 1, 0, 1
24.463045999999999, 1, 0, 1, 1, 1, 1, 0, 1
24.563226000000000, 1, 1, 1, 1, 1, 1, 0, 1
25.697717999999998, 1, 1, 1, 1, 1, 1, 0, 0
25.978800000000000, 1, 1, 1, 0, 1, 1, 0, 0
26.915506999999998, 1, 1, 1, 0, 1, 1, 1, 0
27.512518999999998, 1, 1, 1, 0, 0, 1, 1, 0
28.564083999999998, 1, 1, 1, 0, 0, 0, 1, 0
30.263639999999999, 0, 1, 1, 0, 0, 0, 1, 0
30.978735999999998, 0, 1, 1, 1, 0, 0, 1, 0
31.187344000000000, 0, 1, 1, 1, 0, 0, 1, 1
31.608345000000000, 0, 1, 1, 1, 1, 0, 1, 1
32.599330999999999, 0, 1, 0, 1, 1, 0, 1, 1
32.689966999999996, 0, 1, 0, 1, 1, 1, 1, 1
33.580548999999998, 0, 1, 0, 1, 1, 1, 0, 1
34.623581999999999, 0, 0, 0, 1, 1, 1, 0, 1
34.813423999999998, 1, 0, 0, 1, 1, 1, 0, 1
36.671393999999999, 1, 0, 0, 1, 1, 1, 0, 0
36.872005000000001, 1, 0, 1, 1, 1, 1, 0, 0
37.919464999999995, 1, 0, 1, 1, 1, 1, 1, 0
38.218646000000000, 1, 0, 1, 0, 1, 1, 1, 0
38.641205999999997, 1, 1, 1, 0, 1, 1, 1, 0
41.581378999999998, 1, 1, 1, 0, 0, 1, 1, 0
41.723118999999997, 0, 1, 1, 0, 0, 1, 1, 0
41.727894999999997, 0, 1, 1, 0, 0, 0, 1, 0
42.407238000000000, 0, 1, 1, 0, 0, 0, 1, 1
42.965990999999995, 0, 1, 1, 1, 0, 0, 1, 1
44.069420999999998, 0, 1, 1, 1, 0, 0, 0, 1
44.421081999999998, 0, 1, 0, 1, 0, 0, 0, 1
45.678036999999996, 0, 1, 0, 1, 1, 0, 0, 1
45.854225999999997, 0, 1, 0, 1, 1, 1, 0, 1
46.276433999999995, 1, 1, 0, 1, 1, 1, 0, 1
47.954028000000001, 1, 1, 0, 1, 1, 1, 0, 0
48.408974000000001, 1, 1, 0, 1, 1, 1, 1, 0
48.637150999999996, 1, 0, 0, 1, 1, 1, 1, 0
48.693773999999998, 1, 0, 1, 1, 1, 1, 1, 0
49.701031999999998, 1, 0, 1, 0, 1, 1, 1, 0
52.656962000000000, 1, 1, 1, 0, 1, 1, 1, 0
53.502579999999995, 1, 1, 1, 0, 1, 1, 1, 1
53.651979999999995, 0, 1, 1, 0, 1, 1, 1, 1
54.449652999999998, 0, 1, 1, 1, 1, 1, 1, 1
54.831869999999995, 0, 1, 1, 1, 1, 0, 1, 1
55.074822999999995, 0, 1, 1, 1, 1, 0, 0, 1
55.653323999999998, 0, 1, 1, 1, 0, 0, 0, 1
56.245117000000000, 0, 1, 0, 1, 0, 0, 0, 1
58.491602000000000, 1, 1, 0, 1, 0, 0, 0, 1
58.677354999999999, 1, 1, 0, 1, 0, 0, 0, 0
58.893893999999996, 1, 1, 0, 1, 0, 1, 0, 0
59.670182999999994, 1, 1, 0, 1, 0, 1, 1, 0
59.746791999999999, 1, 1, 0, 1, 1, 1, 1, 0
60.515616999999999, 1, 1, 1, 1, 1, 1, 1, 0
61.563007999999996, 1, 1, 1, 0, 1, 1, 1, 0
62.714537999999997, 1, 0, 1, 0, 1, 1, 1, 0
64.226720000000000, 1, 0, 1, 0, 1, 1, 1, 1
65.983029999999999, 0, 0, 1, 0, 1, 1, 1, 1
66.336034999999995, 0, 0, 1, 0, 1, 1, 0, 1
66.560591000000002, 0, 0, 1, 1, 1, 1, 0, 1
66.735793000000001, 0, 1, 1, 1, 1, 1, 0, 1
67.747118999999998, 0, 1, 1, 1, 1, 0, 0, 1
68.533649999999994, 0, 1, 0, 1, 1, 0, 0, 1
69.716928999999993, 0, 1, 0, 1, 0, 0, 0, 1
69.772932999999995, 0, 1, 0, 1, 0, 0, 0, 0
70.674768999999998, 0, 1, 0, 1, 0, 0, 1, 0
70.824511999999999, 1, 1, 0, 1, 0, 0, 1, 0
71.871100999999996, 1, 1, 0, 1, 0, 1, 1, 0
73.042003999999991, 1, 1, 1, 1, 0, 1, 1, 0
73.735252000000003, 1, 1, 1, 0, 0, 1, 1, 0
73.814842999999996, 1, 1, 1, 0, 1, 1, 1, 0
75.569023999999999, 1, 1, 1, 0, 1, 1, 1, 1
76.826150999999996, 1, 1, 1, 0, 1, 1, 0, 1
77.298350999999997, 1, 0, 1, 0, 1, 1, 0, 1
78.258338999999992, 0, 0, 1, 0, 1, 1, 0, 1
78.484117999999995, 0, 0, 1, 1, 1, 1, 0, 1
81.113742000000002, 0, 0, 1, 1, 1, 1, 0, 0
81.164024999999995, 0, 0, 1, 1, 1, 1, 1, 0
81.179937999999993, 0, 0, 0, 1, 1, 1, 1, 0
81.441245999999992, 0, 1, 0, 1, 1, 1, 1, 0
81.718346999999994, 0, 1, 0, 1, 1, 0, 1, 0
82.811747999999994, 1, 1, 0, 1, 1, 0, 1, 0
83.785893000000002, 1, 1, 0, 1, 0, 0, 1, 0
85.219849999999994, 1, 1, 0, 0, 0, 0, 1, 0
85.685890000000001, 1, 1, 1, 0, 0, 0, 1, 0
86.090158000000002, 1, 1, 1, 0, 0, 1, 1, 0
86.662740999999997, 1, 1, 1, 0, 0, 1, 1, 1
87.765745999999993, 1, 1, 1, 0, 0, 1, 0, 1
87.883211000000003, 1, 1, 1, 0, 1, 1, 0, 1
89.722824000000003, 0, 1, 1, 0, 1, 1, 0, 1
89.968820999999991, 0, 1, 1, 1, 1, 1, 0, 1
91.897387999999992, 0, 1, 1, 1, 1, 1, 0, 0
92.103941999999989, 0, 1, 1, 1, 1, 1, 1, 0
92.191012999999998, 0, 0, 1, 1, 1, 1, 1, 0
93.763002000000000, 0, 0, 0, 1, 1, 1, 1, 0
94.274743999999998, 1, 0, 0, 1, 1, 1, 1, 0
95.873477999999992, 1, 0, 0, 1, 1, 0, 1, 0
96.463676999999990, 1, 1, 0, 1, 1, 0, 1, 0
96.704926999999998, 1, 1, 0, 0, 1, 0, 1, 0
97.448667999999998, 1, 1, 0, 0, 1, 0, 1, 1
97.797884999999994, 1, 1, 0, 0, 0, 0, 1, 1
98.035049000000001, 1, 1, 1, 0, 0, 0, 1, 1
98.254421999999991, 1, 1, 1, 0, 0, 0, 0, 1
100.185351999999995, 1, 1, 1, 0, 0, 1, 0, 1
101.184730999999999, 0, 1, 1, 0, 0, 1, 0, 1
101.452989000000002, 0, 1, 1, 1, 0, 1, 0, 1
101.892379999999989, 0, 1, 1, 1, 1, 1, 0, 1
102.592743999999996, 0, 1, 1, 1, 1, 1, 1, 1
102.994333999999995, 0, 1, 1, 1, 1, 1, 1, 0
105.526833999999994, 0, 1, 0, 1, 1, 1, 1, 0
105.793796000000000, 1, 1, 0, 1, 1, 1, 1, 0
107.280709999999999, 1, 0, 0, 1, 1, 1, 1, 0
108.567008999999999, 1, 0, 0, 0, 1, 1, 1, 0
108.793719999999993, 1, 0, 0, 0, 1, 1, 1, 1
109.194790999999995, 1, 0, 0, 0, 1, 1, 0, 1
109.797321999999994, 1, 0, 1, 0, 1, 1, 0, 1
109.846072999999990, 1, 0, 1, 0, 1, 0, 0, 1
111.554775999999990, 1, 1, 1, 0, 1, 0, 0, 1
111.866099999999989, 1, 1, 1, 0, 0, 0, 0, 1
113.227547999999999, 0, 1, 1, 0, 0, 0, 0, 1
113.565506999999997, 0, 1, 1, 1, 0, 0, 0, 1
113.725228000000001, 0, 1, 1, 1, 0, 0, 1, 1
113.971087999999995, 0, 1, 1, 1, 0, 1, 1, 1
114.341678999999999, 0, 1, 1, 1, 0, 1, 1, 0
115.960972999999996, 0, 1, 1, 1, 1, 1, 1, 0
117.286896999999996, 0, 1, 0, 1, 1, 1, 1, 0
118.067245000000000, 1, 1, 0, 1, 1, 1, 1, 0
120.137513999999996, 1, 1, 0, 1, 1, 1, 1, 1
120.262598999999994, 1, 1, 0, 1, 1, 1, 0, 1
120.739148000000000, 1, 1, 0, 0, 1, 1, 0, 1
121.618933999999996, 1, 1, 1, 0, 1, 1, 0, 1
122.435920999999993, 1, 0, 1, 0, 1, 1, 0, 1
122.949021999999999, 1, 0, 1, 0, 1, 0, 0, 1
124.599373000000000, 1, 0, 1, 0, 1, 0, 1, 1
125.489435000000000, 1, 0, 1, 1, 1, 0, 1, 1
125.500349000000000, 0, 0, 1, 1, 1, 0, 1, 1
125.683761999999987, 0, 0, 1, 1, 1, 0, 1, 0
126.660672999999989, 0, 0, 1, 1, 0, 0, 1, 0
126.704271999999989, 0, 1, 1, 1, 0, 0, 1, 0
127.073821999999993, 0, 1, 1, 1, 0, 1, 1, 0
129.695656999999983, 0, 1, 0, 1, 0, 1, 1, 0
130.340914999999995, 1, 1, 0, 1, 0, 1, 1, 0
