Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 1, 0, 0, 0, 1, 0, 0, 0
0.330648000000000, 1, 0, 0, 0, 1, 0, 0, 1
1.276273000000000, 1, 1, 0, 0, 1, 0, 0, 1
2.480956000000000, 0, 1, 0, 0, 1, 0, 0, 1
2.702711000000000, 0, 1, 0, 0, 0, 0, 0, 1
3.512930000000000, 0, 1, 0, 0, 0, 0, 0, 0
5.283252000000000, 0, 0, 0, 0, 0, 0, 0, 0
6.709941000000000, 0, 0, 0, 1, 0, 0, 0, 0
7.958812000000000, 0, 0, 0, 1, 0, 1, 0, 0
9.073278000000000, 0, 0, 0, 1, 0, 1, 1, 0
9.169324999999999, 0, 0, 1, 1, 0, 1, 1, 0
10.249051999999999, 0, 0, 1, 0, 0, 1, 1, 0
11.603902000000000, 0, 0, 1, 0, 0, 0, 1, 0
11.843840000000000, 0, 0, 1, 0, 1, 0, 1, 0
12.203163000000000, 0, 0, 1, 0, 1, 0, 0, 0
12.369634999999999, 1, 0, 1, 0, 1, 0, 0, 0
12.669281000000000, 1, 0, 0, 0, 1, 0, 0, 0
13.857692999999999, 1, 1, 0, 0, 1, 0, 0, 0
16.003488999999998, 1, 1, 0, 0, 0, 0, 0, 0
16.041214999999998, 0, 1, 0, 0, 0, 0, 0, 0
16.913190000000000, 0, 1, 0, 0, 0, 0, 0, 1
17.671479999999999, 0, 0, 0, 0, 0, 0, 0, 1
20.028269999999999, 0, 0, 0, 0, 0, 0, 0, 0
20.457964999999998, 0, 0, 0, 0, 0, 1, 0, 0
20.727169999999997, 0, 0, 0, 1, 0, 1, 0, 0
21.705537000000000, 0, 0, 0, 1, 0, 1, 1, 0
21.891248999999998, 0, 0, 1, 1, 0, 1, 1, 0
24.101260000000000, 0, 0, 1, 1, 0, 0, 1, 0
24.269041999999999, 0, 0, 1, 0, 0, 0, 1, 0
24.900150000000000, 0, 0, 1, 0, 0, 0, 0, 0
25.205651000000000, 0, 0, 1, 0, 1, 0, 0, 0
25.271310999999997, 0, 0, 0, 0, 1, 0, 0, 0
26.165277999999997, 1, 0, 0, 0, 1, 0, 0, 0
26.181860999999998, 1, 1, 0, 0, 1, 0, 0, 0
29.365779999999997, 1, 1, 0, 0, 0, 0, 0, 0
29.839383999999999, 0, 1, 0, 0, 0, 0, 0, 0
30.187044999999998, 0, 0, 0, 0, 0, 0, 0, 0
32.956153000000000, 0, 0, 0, 0, 0, 1, 0, 0
33.247022999999999, 0, 0, 0, 0, 0, 1, 0, 1
34.209192000000002, 0, 0, 0, 0, 0, 1, 1, 1
34.494475000000001, 0, 0, 1, 0, 0, 1, 1, 1
34.742668999999999, 0, 0, 1, 1, 0, 1, 1, 1
36.429327000000001, 0, 0, 1, 1, 0, 1, 1, 0
36.599164000000002, 0, 0, 1, 1, 0, 0, 1, 0
37.275300000000001, 0, 0, 1, 1, 0, 0, 0, 0
37.990670000000001, 0, 0, 0, 1, 0, 0, 0, 0
38.283653000000001, 0, 0, 0, 0, 0, 0, 0, 0
38.508659999999999, 0, 0, 0, 0, 1, 0, 0, 0
39.019903999999997, 0, 1, 0, 0, 1, 0, 0, 0
39.963197000000001, 1, 1, 0, 0, 1, 0, 0, 0
42.667530999999997, 1, 1, 0, 0, 0, 0, 0, 0
42.964535999999995, 1, 0, 0, 0, 0, 0, 0, 0
43.637681000000001, 0, 0, 0, 0, 0, 0, 0, 0
45.206845000000001, 0, 0, 0, 0, 0, 1, 0, 0
46.584733999999997, 0, 0, 0, 0, 0, 1, 1, 0
47.390411999999998, 0, 0, 1, 0, 0, 1, 1, 0
48.569296999999999, 0, 0, 1, 1, 0, 1, 1, 0
48.727813999999995, 0, 0, 1, 1, 0, 0, 1, 0
49.714202000000000, 0, 0, 1, 1, 0, 0, 0, 0
49.890295999999999, 0, 0, 1, 1, 0, 0, 0, 1
