Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 0, 0, 0, 0, 1, 1, 0, 1
0.538007000000000, 0, 0, 0, 0, 1, 0, 0, 1
1.850490000000000, 0, 0, 0, 0, 1, 0, 0, 0
1.906848000000000, 1, 0, 0, 0, 1, 0, 0, 0
2.573642000000000, 1, 0, 0, 0, 0, 0, 0, 0
2.986082000000000, 1, 1, 0, 0, 0, 0, 0, 0
5.290314000000000, 0, 1, 0, 0, 0, 0, 0, 0
6.553898999999999, 0, 0, 0, 0, 0, 0, 0, 0
7.177213999999999, 0, 0, 0, 0, 0, 0, 1, 0
10.116346999999999, 0, 0, 0, 0, 0, 0, 0, 0
10.237650000000000, 0, 0, 0, 1, 0, 0, 0, 0
10.242301999999999, 0, 0, 1, 1, 0, 0, 0, 0
11.267811999999999, 0, 0, 1, 1, 0, 1, 0, 0
13.447198999999999, 0, 0, 0, 1, 0, 1, 0, 0
13.527600000000000, 0, 0, 0, 0, 0, 1, 0, 0
13.604381999999999, 0, 0, 0, 0, 1, 1, 0, 0
14.601184999999999, 0, 0, 0, 0, 1, 0, 0, 0
17.166300000000000, 0, 1, 0, 0, 1, 0, 0, 0
17.343450000000001, 0, 1, 0, 0, 0, 0, 0, 0
17.564865999999999, 1, 1, 0, 0, 0, 0, 0, 0
18.440472000000000, 1, 1, 0, 0, 0, 0, 0, 1
20.730855999999999, 1, 0, 0, 0, 0, 0, 0, 1
21.009936000000000, 0, 0, 0, 0, 0, 0, 0, 1
21.485277000000000, 0, 0, 0, 0, 0, 0, 0, 0
21.750785999999998, 0, 0, 0, 0, 0, 0, 1, 0
24.691126999999998, 0, 0, 0, 0, 0, 0, 0, 0
24.919636000000001, 0, 0, 1, 0, 0, 0, 0, 0
25.330886000000000, 0, 0, 1, 0, 0, 1, 0, 0
26.329502999999999, 0, 0, 1, 1, 0, 1, 0, 0
28.184089000000000, 0, 0, 0, 1, 0, 1, 0, 0
28.314793999999999, 0, 0, 0, 1, 1, 1, 0, 0
28.665102999999998, 0, 0, 0, 1, 1, 0, 0, 0
29.621030999999999, 0, 0, 0, 0, 1, 0, 0, 0
31.339877999999999, 0, 1, 0, 0, 1, 0, 0, 0
32.053561000000002, 0, 1, 0, 0, 0, 0, 0, 0
33.398058999999996, 1, 1, 0, 0, 0, 0, 0, 0
34.904938999999999, 1, 0, 0, 0, 0, 0, 0, 0
36.321891999999998, 1, 0, 0, 0, 0, 0, 1, 0
36.782489999999996, 0, 0, 0, 0, 0, 0, 1, 0
38.257452999999998, 0, 0, 0, 0, 0, 0, 1, 1
39.259918999999996, 0, 0, 0, 0, 0, 0, 0, 1
39.331175999999999, 0, 0, 0, 0, 0, 1, 0, 1
39.774025999999999, 0, 0, 1, 0, 0, 1, 0, 1
41.299056999999998, 0, 0, 1, 0, 0, 1, 0, 0
42.484178000000000, 0, 0, 1, 1, 0, 1, 0, 0
42.665374999999997, 0, 0, 1, 1, 0, 0, 0, 0
42.980556000000000, 0, 0, 0, 1, 0, 0, 0, 0
43.086461000000000, 0, 0, 0, 1, 1, 0, 0, 0
45.446218999999999, 0, 1, 0, 1, 1, 0, 0, 0
45.775202999999998, 0, 1, 0, 0, 1, 0, 0, 0
46.824881999999995, 0, 1, 0, 0, 0, 0, 0, 0
48.998756999999998, 1, 1, 0, 0, 0, 0, 0, 0
49.009093000000000, 1, 0, 0, 0, 0, 0, 0, 0
50.894523000000000, 1, 0, 0, 0, 0, 0, 1, 0
52.384644999999999, 0, 0, 0, 0, 0, 0, 1, 0
53.395019999999995, 0, 0, 0, 0, 0, 1, 1, 0
53.833188000000000, 0, 0, 0, 0, 0, 1, 0, 0
54.272335999999996, 0, 0, 1, 0, 0, 1, 0, 0
56.729205999999998, 0, 0, 1, 0, 0, 0, 0, 0
57.420445000000001, 0, 0, 0, 0, 0, 0, 0, 0
57.918956999999999, 0, 0, 0, 0, 1, 0, 0, 0
58.074719999999999, 0, 0, 0, 0, 1, 0, 0, 1
58.576594000000000, 0, 0, 0, 1, 1, 0, 0, 1
59.365971999999999, 0, 1, 0, 1, 1, 0, 0, 1
61.167491999999996, 0, 1, 0, 1, 1, 0, 0, 0
61.656314999999999, 0, 1, 0, 1, 0, 0, 0, 0
61.866322999999994, 0, 1, 0, 0, 0, 0, 0, 0
62.804223999999998, 0, 0, 0, 0, 0, 0, 0, 0
64.657625999999993, 1, 0, 0, 0, 0, 0, 0, 0
65.468908999999996, 1, 0, 0, 0, 0, 0, 1, 0
67.207917999999992, 1, 0, 0, 0, 0, 1, 1, 0
68.041801999999990, 0, 0, 0, 0, 0, 1, 1, 0
68.408836999999991, 0, 0, 0, 0, 0, 1, 0, 0
68.711790999999991, 0, 0, 1, 0, 0, 1, 0, 0
70.478250000000003, 0, 0, 1, 0, 0, 0, 0, 0
71.858707999999993, 0, 0, 0, 0, 0, 0, 0, 0
72.629015999999993, 0, 0, 0, 0, 1, 0, 0, 0
73.093324999999993, 0, 1, 0, 0, 1, 0, 0, 0
74.667721999999998, 0, 1, 0, 1, 1, 0, 0, 0
76.426357999999993, 0, 1, 0, 1, 0, 0, 0, 0
76.655043999999990, 0, 0, 0, 1, 0, 0, 0, 0
77.956940000000003, 0, 0, 0, 0, 0, 0, 0, 0
78.261882999999997, 0, 0, 0, 0, 0, 0, 0, 1
79.784838999999991, 0, 0, 0, 0, 0, 0, 1, 1
80.314475000000002, 1, 0, 0, 0, 0, 0, 1, 1
81.020585999999994, 1, 0, 0, 0, 0, 1, 1, 1
81.354616999999990, 1, 0, 0, 0, 0, 1, 1, 0
82.595317999999992, 1, 0, 0, 0, 0, 1, 0, 0
83.154584000000000, 1, 0, 1, 0, 0, 1, 0, 0
83.701696999999996, 0, 0, 1, 0, 0, 1, 0, 0
84.353709999999992, 0, 0, 1, 0, 0, 0, 0, 0
86.302233999999999, 0, 0, 0, 0, 0, 0, 0, 0
87.199535999999995, 0, 1, 0, 0, 0, 0, 0, 0
87.703484000000003, 0, 1, 0, 0, 1, 0, 0, 0
90.758168999999995, 0, 1, 0, 1, 1, 0, 0, 0
90.767175999999992, 0, 0, 0, 1, 1, 0, 0, 0
91.500642999999997, 0, 0, 0, 1, 0, 0, 0, 0
93.907120999999989, 0, 0, 0, 1, 0, 0, 1, 0
94.046813000000000, 0, 0, 0, 0, 0, 0, 1, 0
95.082822999999991, 0, 0, 0, 0, 0, 1, 1, 0
95.972382999999994, 1, 0, 0, 0, 0, 1, 1, 0
96.845210999999992, 1, 0, 0, 0, 0, 1, 0, 0
97.655774999999991, 1, 0, 1, 0, 0, 1, 0, 0
98.201194999999998, 1, 0, 1, 0, 0, 1, 0, 1
98.417037999999991, 1, 0, 1, 0, 0, 0, 0, 1
99.357000999999997, 0, 0, 1, 0, 0, 0, 0, 1
100.861458999999996, 0, 0, 0, 0, 0, 0, 0, 1
101.243991999999992, 0, 0, 0, 0, 0, 0, 0, 0
101.441048999999992, 0, 1, 0, 0, 0, 0, 0, 0
102.656041999999999, 0, 1, 0, 0, 1, 0, 0, 0
105.008510999999999, 0, 0, 0, 0, 1, 0, 0, 0
106.456120999999996, 0, 0, 0, 0, 0, 0, 0, 0
106.849911999999989, 0, 0, 0, 1, 0, 0, 0, 0
108.479990999999998, 0, 0, 0, 1, 0, 0, 1, 0
109.146093999999991, 0, 0, 0, 1, 0, 1, 1, 0
110.140554999999992, 0, 0, 0, 0, 0, 1, 1, 0
111.418432999999993, 0, 0, 0, 0, 0, 1, 0, 0
111.688790999999995, 1, 0, 0, 0, 0, 1, 0, 0
112.335284999999999, 1, 0, 1, 0, 0, 1, 0, 0
112.481975999999989, 1, 0, 1, 0, 0, 0, 0, 0
115.131063999999995, 0, 0, 1, 0, 0, 0, 0, 0
115.543995999999993, 0, 0, 0, 0, 0, 0, 0, 0
115.550753999999998, 0, 1, 0, 0, 0, 0, 0, 0
117.607850999999997, 0, 1, 0, 0, 1, 0, 0, 0
118.078804999999988, 0, 1, 0, 0, 1, 0, 0, 1
119.112298999999993, 0, 0, 0, 0, 1, 0, 0, 1
121.172387000000001, 0, 0, 0, 0, 1, 0, 0, 0
121.405413999999993, 0, 0, 0, 0, 0, 0, 0, 0
123.004183999999995, 0, 0, 0, 1, 0, 0, 0, 0
123.053400999999994, 0, 0, 0, 1, 0, 0, 1, 0
123.272364999999994, 0, 0, 0, 1, 0, 1, 1, 0
125.993423999999990, 0, 0, 0, 1, 0, 1, 0, 0
126.293684999999996, 0, 0, 0, 0, 0, 1, 0, 0
126.606851999999989, 0, 0, 0, 0, 0, 0, 0, 0
127.069997999999998, 0, 0, 1, 0, 0, 0, 0, 0
127.521150999999989, 1, 0, 1, 0, 0, 0, 0, 0
129.726676999999995, 1, 1, 1, 0, 0, 0, 0, 0
130.276716999999991, 1, 1, 0, 0, 0, 0, 0, 0
130.907278999999988, 0, 1, 0, 0, 0, 0, 0, 0
132.621226000000007, 0, 1, 0, 0, 1, 0, 0, 0
133.292749999999984, 0, 0, 0, 0, 1, 0, 0, 0
136.421619999999990, 0, 0, 0, 0, 0, 0, 0, 0
137.335181000000006, 0, 0, 0, 0, 0, 1, 0, 0
137.689746999999983, 0, 0, 0, 0, 0, 1, 1, 0
138.018713999999989, 0, 0, 0, 0, 0, 1, 1, 1
139.096357999999981, 0, 0, 0, 1, 0, 1, 1, 1
140.628791000000007, 0, 0, 0, 1, 0, 1, 0, 1
140.670496999999983, 0, 0, 0, 1, 0, 0, 0, 1
141.063599999999980, 0, 0, 0, 1, 0, 0, 0, 0
141.743449999999996, 0, 0, 1, 1, 0, 0, 0, 0
142.387248999999997, 0, 0, 1, 0, 0, 0, 0, 0
143.179717999999980, 1, 0, 1, 0, 0, 0, 0, 0
143.903629999999993, 1, 1, 1, 0, 0, 0, 0, 0
144.950019999999995, 1, 1, 0, 0, 0, 0, 0, 0
146.564537000000001, 0, 1, 0, 0, 0, 0, 0, 0
147.471481999999980, 0, 0, 0, 0, 0, 0, 0, 0
147.635127999999980, 0, 0, 0, 0, 1, 0, 0, 0
151.397705999999999, 0, 0, 0, 0, 1, 1, 0, 0
151.434467999999981, 0, 0, 0, 0, 0, 1, 0, 0
152.199448999999987, 0, 0, 0, 0, 0, 1, 1, 0
154.730119000000002, 0, 0, 0, 0, 0, 0, 1, 0
155.138482999999979, 0, 0, 0, 0, 0, 0, 0, 0
155.188152000000002, 0, 0, 0, 1, 0, 0, 0, 0
156.415650999999997, 0, 0, 1, 1, 0, 0, 0, 0
157.829723000000001, 0, 1, 1, 1, 0, 0, 0, 0
157.896039000000002, 0, 1, 1, 1, 0, 0, 0, 1
158.478470999999985, 0, 1, 1, 0, 0, 0, 0, 1
158.836027000000001, 1, 1, 1, 0, 0, 0, 0, 1
159.620930999999985, 1, 1, 0, 0, 0, 0, 0, 1
160.928778999999992, 1, 1, 0, 0, 0, 0, 0, 0
161.268326000000002, 1, 0, 0, 0, 0, 0, 0, 0
162.222718999999984, 0, 0, 0, 0, 0, 0, 0, 0
162.648351999999988, 0, 0, 0, 0, 1, 0, 0, 0
165.273640999999998, 0, 0, 0, 0, 1, 1, 0, 0
166.446170999999993, 0, 0, 0, 0, 0, 1, 0, 0
166.837889999999987, 0, 0, 0, 0, 0, 1, 1, 0
168.544168999999982, 0, 0, 0, 0, 0, 0, 1, 0
169.776043999999985, 0, 0, 0, 0, 0, 0, 0, 0
171.146434999999997, 0, 0, 1, 0, 0, 0, 0, 0
171.280782999999985, 0, 0, 1, 1, 0, 0, 0, 0
171.626902999999999, 0, 1, 1, 1, 0, 0, 0, 0
174.411105999999990, 0, 1, 0, 1, 0, 0, 0, 0
174.493315999999993, 1, 1, 0, 1, 0, 0, 0, 0
174.571851999999978, 1, 1, 0, 0, 0, 0, 0, 0
175.191417000000001, 1, 0, 0, 0, 0, 0, 0, 0
177.601246000000003, 1, 0, 0, 0, 1, 0, 0, 0
177.650024000000002, 1, 0, 0, 0, 1, 0, 0, 1
177.935451999999998, 0, 0, 0, 0, 1, 0, 0, 1
179.087517999999989, 0, 0, 0, 0, 1, 1, 0, 1
180.693593999999990, 0, 0, 0, 0, 1, 1, 0, 0
181.089335000000005, 0, 0, 0, 0, 1, 1, 1, 0
181.400273999999996, 0, 0, 0, 0, 0, 1, 1, 0
182.423146000000003, 0, 0, 0, 0, 0, 0, 1, 0
183.899134000000004, 0, 0, 0, 0, 0, 0, 0, 0
185.800608999999980, 0, 1, 0, 0, 0, 0, 0, 0
186.056333999999993, 0, 1, 1, 0, 0, 0, 0, 0
187.434670999999980, 0, 1, 1, 1, 0, 0, 0, 0
189.262295999999992, 0, 1, 0, 1, 0, 0, 0, 0
189.367709999999988, 0, 0, 0, 1, 0, 0, 0, 0
190.326036999999985, 1, 0, 0, 1, 0, 0, 0, 0
190.724941999999999, 1, 0, 0, 0, 0, 0, 0, 0
192.614197999999988, 1, 0, 0, 0, 1, 0, 0, 0
193.149240999999989, 1, 0, 0, 0, 1, 1, 0, 0
193.711264000000000, 0, 0, 0, 0, 1, 1, 0, 0
195.210374000000002, 0, 0, 0, 0, 1, 1, 1, 0
196.412623999999994, 0, 0, 0, 0, 0, 1, 1, 0
196.483841999999981, 0, 0, 0, 0, 0, 0, 1, 0
197.528292999999991, 0, 0, 0, 0, 0, 0, 1, 1
198.149489999999986, 0, 0, 0, 0, 0, 0, 0, 1
199.976713999999987, 0, 1, 0, 0, 0, 0, 0, 1
200.569453999999979, 0, 1, 0, 0, 0, 0, 0, 0
