Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7, Channel 8
0.000000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
22.683472999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
22.968639000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
23.680810999999999, 0, 1, 0, 0, 0, 0, 0, 0, 0
23.684925999999997, 0, 1, 0, 0, 0, 0, 0, 0, 1
23.686346000000000, 0, 1, 0, 0, 1, 0, 0, 0, 1
23.692152000000000, 0, 1, 0, 0, 1, 1, 0, 0, 1
23.790115000000000, 0, 0, 0, 0, 1, 1, 0, 0, 1
23.837648999999999, 0, 0, 0, 0, 1, 0, 0, 0, 1
23.970085999999998, 0, 0, 0, 0, 1, 0, 0, 0, 0
23.971892999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.686378999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
24.971536000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
25.687832000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
25.972977000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
46.691130999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
46.695627999999999, 0, 0, 0, 0, 0, 0, 0, 1, 1
46.807150000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
46.976292999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
47.692583999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
47.977751999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
48.690995000000001, 0, 0, 1, 0, 0, 0, 0, 0, 0
48.694036999999994, 0, 0, 1, 0, 0, 0, 0, 0, 1
48.695538999999997, 0, 0, 1, 0, 1, 0, 0, 0, 1
48.701698000000000, 0, 0, 1, 0, 1, 1, 0, 0, 1
48.761803000000000, 0, 0, 0, 0, 1, 1, 0, 0, 1
48.892478999999994, 0, 0, 0, 0, 0, 1, 0, 0, 1
48.979197999999997, 0, 0, 0, 0, 0, 1, 0, 0, 0
48.988634999999995, 0, 0, 0, 0, 0, 0, 0, 0, 0
49.690117999999998, 0, 1, 0, 0, 0, 0, 0, 0, 0
49.695489999999999, 0, 1, 0, 0, 0, 0, 0, 0, 1
49.917496999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
49.980638999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
70.694496999999998, 1, 0, 0, 0, 0, 0, 0, 0, 0
70.698787999999993, 1, 0, 0, 0, 0, 0, 0, 0, 1
70.980777000000003, 0, 0, 0, 0, 0, 0, 0, 0, 1
70.983952000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0
71.700242000000003, 0, 0, 0, 0, 0, 0, 0, 0, 1
71.704116999999997, 0, 0, 0, 1, 0, 0, 0, 0, 1
71.985393000000002, 0, 0, 0, 1, 0, 0, 0, 0, 0
71.989513000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0
72.697576999999995, 0, 1, 0, 0, 0, 0, 0, 0, 0
72.698655000000002, 0, 1, 1, 0, 0, 0, 0, 0, 0
72.701694000000003, 0, 1, 1, 0, 0, 0, 0, 0, 1
72.709181000000001, 0, 1, 1, 0, 0, 1, 0, 0, 1
72.820991999999990, 0, 1, 1, 0, 0, 0, 0, 0, 1
72.985183999999990, 0, 0, 1, 0, 0, 0, 0, 0, 1
72.985461000000001, 0, 0, 0, 0, 0, 0, 0, 0, 1
72.986849999999990, 0, 0, 0, 0, 0, 0, 0, 0, 0
73.703147000000001, 0, 0, 0, 0, 0, 0, 0, 0, 1
73.988290999999990, 0, 0, 0, 0, 0, 0, 0, 0, 0
94.702142999999992, 1, 0, 0, 0, 0, 0, 0, 0, 0
94.702235999999999, 1, 1, 0, 0, 0, 0, 0, 0, 0
94.703308999999990, 1, 1, 1, 0, 0, 0, 0, 0, 0
94.706434000000002, 1, 1, 1, 0, 0, 0, 0, 0, 1
94.719309999999993, 1, 1, 1, 0, 0, 0, 1, 0, 1
94.842284999999990, 0, 1, 1, 0, 0, 0, 1, 0, 1
94.858581999999998, 0, 1, 1, 0, 0, 0, 0, 0, 1
94.974789000000001, 0, 1, 0, 0, 0, 0, 0, 0, 1
94.989838999999989, 0, 0, 0, 0, 0, 0, 0, 0, 1
94.991596000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
95.707886999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
95.711846999999992, 0, 0, 0, 1, 0, 0, 0, 0, 1
95.993043999999998, 0, 0, 0, 1, 0, 0, 0, 0, 0
95.997242999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0
96.709339000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
96.994489000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0
97.710791999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
97.717202000000000, 0, 0, 0, 0, 0, 1, 0, 0, 1
97.995947999999999, 0, 0, 0, 0, 0, 1, 0, 0, 0
97.997048999999990, 0, 0, 0, 0, 0, 0, 0, 0, 0
100.222960000000000, 1, 1, 0, 0, 0, 0, 0, 0, 0
100.222960999999998, 0, 0, 0, 0, 0, 0, 0, 0, 0
118.714078999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
118.715498999999994, 0, 0, 0, 0, 1, 0, 0, 0, 1
118.985748999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
118.999240000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0
119.715530999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
119.732532999999989, 0, 0, 0, 0, 0, 0, 1, 0, 1
119.907976999999988, 0, 0, 0, 0, 0, 0, 0, 0, 1
120.000686999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
120.712688000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0
120.713941999999989, 1, 0, 1, 0, 0, 0, 0, 0, 0
120.716982999999999, 1, 0, 1, 0, 0, 0, 0, 0, 1
120.724292999999989, 1, 0, 1, 0, 0, 1, 0, 0, 1
120.936501999999990, 1, 0, 0, 0, 0, 1, 0, 0, 1
120.982726999999997, 0, 0, 0, 0, 0, 1, 0, 0, 1
121.002133999999998, 0, 0, 0, 0, 0, 1, 0, 0, 0
121.011241999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
121.718435999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
121.721147999999999, 0, 0, 0, 1, 0, 0, 0, 0, 1
121.871842999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
122.003583999999989, 0, 0, 0, 0, 0, 0, 0, 0, 0
142.717524999999995, 0, 1, 0, 0, 0, 0, 0, 0, 0
142.721722999999997, 0, 1, 0, 0, 0, 0, 0, 0, 1
142.723141999999996, 0, 1, 0, 0, 1, 0, 0, 0, 1
142.972517999999980, 0, 0, 0, 0, 1, 0, 0, 0, 1
143.006874999999980, 0, 0, 0, 0, 1, 0, 0, 0, 0
143.008681999999993, 0, 0, 0, 0, 0, 0, 0, 0, 0
143.720135999999997, 0, 0, 1, 0, 0, 0, 0, 0, 0
143.723174999999998, 0, 0, 1, 0, 0, 0, 0, 0, 1
143.730839000000003, 0, 0, 1, 0, 0, 1, 0, 0, 1
143.734206999999998, 0, 0, 1, 0, 0, 1, 1, 0, 1
143.873100999999991, 0, 0, 1, 0, 0, 0, 1, 0, 1
143.992307999999980, 0, 0, 1, 0, 0, 0, 0, 0, 1
144.006939999999986, 0, 0, 0, 0, 0, 0, 0, 0, 1
144.008317000000005, 0, 0, 0, 0, 0, 0, 0, 0, 0
144.724627999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
145.009773999999993, 0, 0, 0, 0, 0, 0, 0, 0, 0
145.721697000000006, 1, 0, 0, 0, 0, 0, 0, 0, 0
145.726079999999996, 1, 0, 0, 0, 0, 0, 0, 0, 1
146.007970999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
146.011223000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0
166.729366999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
166.736594999999994, 0, 0, 0, 0, 0, 1, 0, 0, 1
167.014518999999979, 0, 0, 0, 0, 0, 1, 0, 0, 0
167.023531999999989, 0, 0, 0, 0, 0, 0, 0, 0, 0
167.727778999999998, 0, 0, 1, 0, 0, 0, 0, 0, 0
167.730818999999997, 0, 0, 1, 0, 0, 0, 0, 0, 1
167.795574999999985, 0, 0, 0, 0, 0, 0, 0, 0, 1
168.015959999999978, 0, 0, 0, 0, 0, 0, 0, 0, 0
168.727975999999984, 1, 0, 0, 0, 0, 0, 0, 0, 0
168.728153999999989, 1, 1, 0, 0, 0, 0, 0, 0, 0
168.732270999999997, 1, 1, 0, 0, 0, 0, 0, 0, 1
168.733771999999988, 1, 1, 0, 0, 1, 0, 0, 0, 1
168.794817999999992, 1, 1, 0, 0, 0, 0, 0, 0, 1
168.967201999999986, 1, 0, 0, 0, 0, 0, 0, 0, 1
169.014251999999999, 0, 0, 0, 0, 0, 0, 0, 0, 1
169.017418999999990, 0, 0, 0, 0, 0, 0, 0, 0, 0
169.733722999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
169.749548000000004, 0, 0, 0, 0, 0, 0, 1, 0, 1
169.943737999999996, 0, 0, 0, 0, 0, 0, 0, 0, 1
170.018861999999984, 0, 0, 0, 0, 0, 0, 0, 0, 0
190.737009999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
190.740884999999992, 0, 0, 0, 1, 0, 0, 0, 0, 1
190.840737999999988, 0, 0, 0, 1, 0, 0, 1, 0, 1
191.022158999999988, 0, 0, 0, 1, 0, 0, 1, 0, 0
191.026284000000004, 0, 0, 0, 0, 0, 0, 1, 0, 0
191.127788999999979, 0, 0, 0, 0, 0, 0, 0, 0, 0
191.734345999999988, 0, 1, 0, 0, 0, 0, 0, 0, 0
191.738462999999996, 0, 1, 0, 0, 0, 0, 0, 0, 1
192.021935999999982, 0, 0, 0, 0, 0, 0, 0, 0, 1
192.023609999999991, 0, 0, 0, 0, 0, 0, 0, 0, 0
192.735619999999983, 1, 0, 0, 0, 0, 0, 0, 0, 0
192.736874000000000, 1, 0, 1, 0, 0, 0, 0, 0, 0
192.739914999999996, 1, 0, 1, 0, 0, 0, 0, 0, 1
192.981515999999999, 0, 0, 1, 0, 0, 0, 0, 0, 1
192.990892000000002, 0, 0, 0, 0, 0, 0, 0, 0, 1
193.025059999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
193.741367999999994, 0, 0, 0, 0, 0, 0, 0, 0, 1
193.741623000000004, 0, 0, 0, 0, 1, 0, 0, 0, 1
194.026500999999996, 0, 0, 0, 0, 1, 0, 0, 0, 0
194.027159999999981, 0, 0, 0, 0, 0, 0, 0, 0, 0
214.744653999999997, 0, 0, 0, 0, 0, 0, 0, 0, 1
215.029816999999980, 0, 0, 0, 0, 0, 0, 0, 0, 0
215.742979999999989, 0, 0, 1, 0, 0, 0, 0, 0, 0
215.746105999999997, 0, 0, 1, 0, 0, 0, 0, 0, 1
216.029801999999989, 0, 0, 0, 0, 0, 0, 0, 0, 1
216.031262999999996, 0, 0, 0, 0, 0, 0, 0, 0, 0
216.747557999999998, 0, 0, 0, 0, 0, 0, 0, 0, 1
216.749059999999986, 0, 0, 0, 0, 1, 0, 0, 0, 1
216.755219999999980, 0, 0, 0, 0, 1, 1, 0, 0, 1
216.845322999999979, 1, 0, 0, 0, 1, 1, 0, 0, 1
216.911322999999982, 1, 0, 0, 0, 1, 0, 0, 0, 1
216.961146999999983, 1, 0, 0, 0, 0, 0, 0, 0, 1
217.032699999999977, 1, 0, 0, 0, 0, 0, 0, 0, 0
217.131601999999987, 0, 0, 0, 0, 0, 0, 0, 0, 0
217.743639000000002, 0, 1, 0, 0, 0, 0, 0, 0, 0
217.749009999999998, 0, 1, 0, 0, 0, 0, 0, 0, 1
217.757131999999984, 0, 1, 0, 0, 0, 0, 0, 1, 1
217.852937999999995, 0, 0, 0, 0, 0, 0, 0, 1, 1
218.034151999999978, 0, 0, 0, 0, 0, 0, 0, 1, 0
218.044345999999990, 0, 0, 0, 0, 0, 0, 0, 0, 0
238.749170999999990, 0, 0, 1, 0, 0, 0, 0, 0, 0
238.752296000000001, 0, 0, 1, 0, 0, 0, 0, 0, 1
238.753715000000000, 0, 0, 1, 0, 1, 0, 0, 0, 1
239.025280999999978, 0, 0, 0, 0, 1, 0, 0, 0, 1
239.037453999999997, 0, 0, 0, 0, 1, 0, 0, 0, 0
239.039253000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0
239.749455999999981, 1, 0, 0, 0, 0, 0, 0, 0, 0
239.753748999999999, 1, 0, 0, 0, 0, 0, 0, 0, 1
240.035732999999993, 0, 0, 0, 0, 0, 0, 0, 0, 1
240.038893999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0
240.755201000000000, 0, 0, 0, 0, 0, 0, 0, 0, 1
240.762424999999979, 0, 0, 0, 0, 0, 1, 0, 0, 1
241.040351999999984, 0, 0, 0, 0, 0, 1, 0, 0, 0
