0.000000000000000, 0, 0, 0, 1
0.012334187500000, 0, 0, 0, 0
0.138386125000000, 0, 0, 1, 0
0.177625062500000, 0, 0, 0, 0
0.338108437500000, 1, 0, 0, 0
0.391960875000000, 0, 0, 0, 0
0.690538187500000, 0, 1, 0, 0
0.693438750000000, 0, 1, 0, 1
0.731251500000000, 0, 0, 0, 1
0.735775875000000, 0, 0, 0, 0
0.933869000000000, 1, 0, 0, 0
0.987111500000000, 0, 0, 0, 0
1.140466562500000, 0, 0, 1, 0
1.180066687500000, 0, 0, 0, 0
1.242887500000000, 0, 1, 0, 0
1.285153937500000, 0, 0, 0, 0
1.558191812500000, 1, 0, 0, 0
1.611388875000000, 0, 0, 0, 0
1.721181375000000, 0, 0, 0, 1
1.762618312500000, 0, 0, 0, 0
1.957088812500000, 0, 1, 0, 0
1.998713812500000, 0, 0, 0, 0
2.261011062500000, 0, 0, 1, 0
2.267981062500000, 1, 0, 1, 0
2.300388625000000, 1, 0, 0, 0
2.320844625000000, 0, 0, 0, 0
2.489462125000000, 0, 0, 0, 1
2.531739312500000, 0, 0, 0, 0
2.666056562500000, 0, 1, 0, 0
2.707590250000000, 0, 0, 0, 0
2.917867562500000, 1, 0, 0, 0
2.970945812500000, 0, 0, 0, 0
3.164514437500000, 0, 0, 0, 1
3.168566687500000, 0, 0, 1, 1
3.207099125000000, 0, 0, 1, 0
3.208500125000000, 0, 0, 0, 0
3.491305375000000, 1, 0, 0, 0
3.544605125000000, 0, 0, 0, 0
3.544989250000000, 0, 1, 0, 0
3.585670500000000, 0, 0, 0, 0
3.901813625000000, 0, 0, 0, 1
3.944224312500000, 0, 0, 0, 0
4.118534875000000, 1, 0, 0, 0
4.158556812500000, 1, 0, 1, 0
4.171544937500000, 0, 0, 1, 0
4.198335062500000, 0, 0, 0, 0
4.655388875000000, 1, 0, 0, 0
4.659551187500000, 1, 1, 0, 0
4.667261687500000, 1, 1, 0, 1
4.699425937500000, 1, 0, 0, 1
4.708820750000000, 0, 0, 0, 1
4.709525125000000, 0, 0, 0, 0
4.962200750000000, 0, 0, 1, 0
5.002355625000000, 0, 0, 0, 0
5.282613875000000, 1, 0, 0, 0
5.335606750000000, 0, 0, 0, 0
5.378955250000000, 0, 1, 0, 0
5.413086000000000, 0, 1, 0, 1
5.420283000000000, 0, 0, 0, 1
5.455249125000000, 0, 0, 0, 0
5.931246062500000, 1, 0, 0, 0
5.984034187500000, 0, 0, 0, 0
5.988432437499999, 0, 0, 1, 0
6.028055812500000, 0, 0, 0, 0
6.127085187500000, 0, 1, 0, 0
6.168463062500000, 0, 0, 0, 0
6.395054312500000, 0, 0, 0, 1
6.436781437500000, 0, 0, 0, 0
6.567503562500000, 1, 0, 0, 0
6.620249749999999, 0, 0, 0, 0
6.771230812500000, 0, 1, 0, 0
6.813072937499999, 0, 0, 0, 0
7.095109000000000, 0, 0, 1, 0
7.134560000000000, 0, 0, 0, 0
7.142277687500000, 0, 0, 0, 1
7.159664687499999, 1, 0, 0, 1
7.184534875000000, 1, 0, 0, 0
7.212755500000000, 0, 0, 0, 0
7.539224687500000, 0, 1, 0, 0
7.580390687500000, 0, 0, 0, 0
7.820922625000000, 1, 0, 0, 0
7.873814625000000, 0, 0, 0, 0
7.972952937500000, 0, 0, 0, 1
8.015039437500000, 0, 0, 0, 0
8.132272062500000, 0, 0, 1, 0
8.140081499999999, 0, 1, 1, 0
8.171879062500000, 0, 1, 0, 0
8.182090499999999, 0, 0, 0, 0
8.432892749999999, 1, 0, 0, 0
8.485688625000000, 0, 0, 0, 0
8.661539874999999, 0, 0, 0, 1
8.703962437500000, 0, 0, 0, 0
8.899819375000000, 0, 1, 0, 0
8.941086187500000, 0, 0, 0, 0
9.050026500000000, 1, 0, 0, 0
9.102952312499999, 0, 0, 0, 0
9.148800999999999, 0, 0, 1, 0
9.188432375000000, 0, 0, 0, 0
9.438521999999999, 0, 0, 0, 1
9.480703249999999, 0, 0, 0, 0
9.674341125000000, 0, 1, 0, 0
9.713458874999999, 1, 1, 0, 0
9.715564812500000, 1, 0, 0, 0
9.766325187500000, 0, 0, 0, 0
10.259682500000000, 0, 1, 0, 0
10.301708124999999, 0, 0, 0, 0
10.354090687499999, 0, 0, 1, 0
10.359475124999999, 1, 0, 1, 0
10.361743749999999, 1, 0, 1, 1
10.393230500000000, 1, 0, 0, 1
10.403450687499999, 1, 0, 0, 0
10.412149625000000, 0, 0, 0, 0
10.904477499999999, 1, 0, 0, 0
10.957455874999999, 0, 0, 0, 0
11.152541999999999, 0, 0, 0, 1
11.156342624999999, 0, 1, 0, 1
11.183820124999999, 0, 1, 1, 1
11.194492312500000, 0, 1, 1, 0
11.197154625000000, 0, 0, 1, 0
11.223849749999999, 0, 0, 0, 0
11.602227687499999, 1, 0, 0, 0
11.654949125000000, 0, 0, 0, 0
11.873331374999999, 0, 1, 0, 0
11.914797562499999, 0, 0, 0, 0
12.158193499999999, 0, 0, 0, 1
12.199755249999999, 0, 0, 0, 0
12.207393249999999, 1, 0, 0, 0
12.260446687500000, 0, 0, 0, 0
12.297733562499999, 0, 0, 1, 0
12.336967874999999, 0, 0, 0, 0
12.459685499999999, 0, 1, 0, 0
12.501802374999999, 0, 0, 0, 0
12.814457124999999, 1, 0, 0, 0
12.867092312499999, 0, 0, 0, 0
12.891517687499999, 0, 0, 0, 1
12.933795999999999, 0, 0, 0, 0
13.257449874999999, 0, 0, 1, 0
13.297216125000000, 0, 0, 0, 0
13.336957125000000, 0, 1, 0, 0
13.377701000000000, 0, 0, 0, 0
13.395417812500000, 1, 0, 0, 0
13.448242375000000, 0, 0, 0, 0
13.625505187500000, 0, 0, 0, 1
13.667625937499999, 0, 0, 0, 0
14.015353562500000, 1, 0, 0, 0
14.068358812500000, 0, 0, 0, 0
14.131001812499999, 0, 1, 0, 0
14.172108562500000, 0, 0, 0, 0
14.249774562499999, 0, 0, 1, 0
14.289378874999999, 0, 0, 0, 0
14.332687187499999, 0, 0, 0, 1
14.375095249999999, 0, 0, 0, 0
14.586974625000000, 1, 0, 0, 0
14.640123937499999, 0, 0, 0, 0
15.020190124999999, 0, 0, 0, 1
15.027498124999999, 0, 0, 1, 1
15.062671249999999, 0, 0, 1, 0
15.067831187500000, 0, 0, 0, 0
15.163828812499998, 1, 0, 0, 0
15.189696374999999, 1, 1, 0, 0
15.216928812499999, 0, 1, 0, 0
15.229759500000000, 0, 0, 0, 0
