0.000000000000000, 1, 0, 0, 0, 1, 1, 0, 0
0.004747812500000, 1, 0, 0, 0, 1, 1, 0, 1
0.097518875000000, 0, 0, 0, 0, 1, 1, 0, 1
0.110119500000000, 0, 0, 0, 0, 1, 1, 1, 1
0.249898562500000, 0, 0, 1, 0, 1, 1, 1, 1
0.544864375000000, 0, 1, 1, 0, 1, 1, 1, 1
0.550287750000000, 0, 1, 1, 1, 1, 1, 1, 1
0.587197000000000, 0, 1, 1, 1, 0, 1, 1, 1
0.682650312500000, 0, 1, 1, 1, 0, 1, 1, 0
0.739014125000000, 0, 1, 1, 1, 0, 0, 1, 0
1.095933000000000, 0, 1, 1, 1, 0, 0, 0, 0
1.162747812500000, 0, 1, 0, 1, 0, 0, 0, 0
1.197150312500000, 0, 1, 0, 0, 0, 0, 0, 0
1.214926500000000, 0, 0, 0, 0, 0, 0, 0, 0
1.795653062500000, 0, 0, 0, 0, 0, 0, 0, 1
1.797025000000000, 0, 0, 0, 0, 1, 0, 0, 1
2.095941250000000, 1, 0, 0, 0, 1, 0, 0, 1
2.187550375000000, 1, 0, 0, 0, 1, 0, 1, 1
2.223986250000000, 1, 0, 0, 0, 1, 1, 1, 1
2.232273187500000, 1, 0, 1, 0, 1, 1, 1, 1
2.340647125000000, 1, 1, 1, 0, 1, 1, 1, 1
2.474021250000000, 1, 1, 1, 0, 1, 1, 1, 0
2.528316562500000, 1, 1, 1, 0, 0, 1, 1, 0
2.695508375000000, 0, 1, 1, 0, 0, 1, 1, 0
2.910966250000000, 0, 1, 1, 1, 0, 1, 1, 0
3.010900625000000, 0, 0, 1, 1, 0, 1, 1, 0
3.026802312500000, 0, 0, 1, 1, 0, 0, 1, 0
3.111005812500000, 0, 0, 1, 1, 0, 0, 0, 0
3.206818062500000, 0, 0, 0, 1, 0, 0, 0, 0
3.557829250000000, 0, 0, 0, 0, 0, 0, 0, 0
3.586941937500000, 0, 0, 0, 0, 0, 0, 0, 1
3.801333250000000, 0, 0, 0, 0, 1, 0, 0, 1
4.136561562500000, 0, 1, 0, 0, 1, 0, 0, 1
4.140114312500000, 0, 1, 0, 0, 1, 0, 1, 1
4.218975500000000, 0, 1, 0, 0, 1, 1, 1, 1
4.276845937500000, 0, 1, 1, 0, 1, 1, 1, 1
4.322579062500000, 0, 1, 1, 0, 1, 1, 1, 0
4.446490625000000, 1, 1, 1, 0, 1, 1, 1, 0
4.533091625000000, 1, 1, 1, 0, 0, 1, 1, 0
4.806729687500000, 1, 0, 1, 0, 0, 1, 1, 0
5.022076312499999, 1, 0, 1, 0, 0, 0, 1, 0
5.046639000000000, 0, 0, 1, 0, 0, 0, 1, 0
5.063393312500000, 0, 0, 1, 0, 0, 0, 0, 0
5.189766062499999, 0, 0, 0, 0, 0, 0, 0, 0
5.453209687499999, 0, 0, 0, 1, 0, 0, 0, 0
5.493812437500000, 0, 0, 0, 1, 0, 0, 0, 1
